participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,best_nll,AIC,BIC
413,"[1.6760008417233863, 0.07051948488591163, 0.310419257819319]",[1.3703009  0.00195798 0.9999    ],[0.43824415 0.40957328 0.44853117 0.41209948],[0.42598416 0.04164408 0.45902599 0.07334576],248.3797261176245,502.759452235249,514.7338458765729
414,"[3.5030423643993984, 0.8883089809733741, 0.018582231451689232]",[2.66481448e-04 1.06889913e-02 9.99900000e-01],[0.97746202 0.9448281  0.96724665 0.8920587 ],[0.56269856 0.09903999 0.23840184 0.09985961],276.56558435212384,559.1311687042477,571.1055623455716
415,"[4.510393760311901, 0.25949898653774, 0.4705168013601877]",[8.38294159e-01 1.17407917e-01 1.00000000e-04],[0.75700671 0.24238915 0.61380542 0.21871237],[0.340888   0.02104173 0.39825613 0.23981414],263.5199087562717,533.0398175125434,545.0142111538673
416,"[4.598577631288031, 0.31685079599192517, 0.33851412314755075]",[2.73956334 0.0037127  0.54905879],[0.55027789 0.52896768 0.5549103  0.51508377],[0.32506637 0.23964562 0.38111898 0.05416903],260.93414260363676,527.8682852072735,539.8426788485974
417,"[3.487677067412301, 0.1879339006827235, 0.020984604328768815]",[2.94791207e+00 1.00000000e-04 8.91966302e-01],[-0.08460449 -0.08425193 -0.08376452 -0.08479519],[0.17262293 0.33646616 0.22705408 0.26385683],260.3215413387386,526.6430826774772,538.6174763188011
418,"[1.2838514496684974, 0.06691064705891692, 0.42507830951283826]",[1.83723854e+00 1.00000000e-04 5.85450493e-01],[0.32313533 0.32249696 0.32317489 0.32225546],[0.25909966 0.24706224 0.24659403 0.24724407],276.4709014905149,558.9418029810298,570.9161966223537
419,"[1.6592894860858605, 0.4557586425145371, 0.17520092711612906]",[2.13898766e+00 4.70479693e-01 1.00000000e-04],[0.18398051 0.02591632 0.53692263 0.16438729],[1.06515421e-32 5.12043783e-02 9.48795622e-01 1.06515421e-32],110.4947864446025,226.989572889205,238.96396653052895
420,"[0.24210133128549594, 0.3603557493141854, 0.9709172580820802]",[1.71453081e+00 1.00000000e-04 9.96445263e-01],[0.48167846 0.4806981  0.48259554 0.4809667 ],[0.14524971 0.25799973 0.48400025 0.1127503 ],216.9693407292733,439.9386814585466,451.9130750998706
421,"[0.7859528425112935, 0.24277137776106836, 0.9699621083761912]",[0.70970402 0.07554007 0.9999    ],[0.71374306 0.31288944 0.60100542 0.30437592],[0.28564446 0.1902277  0.30484415 0.21928368],272.44186153076936,550.8837230615387,562.8581167028626
422,"[0.8284899366784192, 0.4562973521936496, 0.5417187444842761]",[1.00008023e-04 4.91507968e-02 9.90016283e-01],[0.59319268 0.32859806 0.69431838 0.32094701],[0.35645158 0.132303   0.24470656 0.26653886],276.5656860942759,559.1313721885518,571.1057658298757
423,"[0.2576660007901531, 0.18623659030871673, 0.5489107047312]",[1.88158016 0.00907485 0.82072202],[0.11327362 0.12777039 0.14601726 0.10028818],[0.14559276 0.3388641  0.25193689 0.26360625],259.24061954128143,524.4812390825629,536.4556327238868
424,"[4.02327645535792, 0.2532685176581562, 0.7379326927834309]",[9.92414167e-01 1.72431297e-04 9.99900000e-01],[0.32307529 0.32266967 0.32554895 0.32225445],[0.17682539 0.31749348 0.43491203 0.07076909],260.4348962927984,526.8697925855968,538.8441862269207
425,"[0.3679496663205802, 0.23979186993786986, 0.5041869679891108]",[1.02573866 0.08037307 0.58734021],[0.63942742 0.439759   0.80597371 0.36417595],[0.58765682 0.05073661 0.2607833  0.10082326],258.1321521703854,522.2643043407708,534.2386979820947
426,"[0.9980878955382428, 0.12778132725638025, 0.5827298109718665]",[1.64764226e+00 4.01010429e-02 1.00000000e-04],[0.84204638 0.68764038 0.81376071 0.6989295 ],[0.32112602 0.13401215 0.37464991 0.17021191],228.18995563506294,462.3799112701259,474.35430491144984
427,"[3.890385590623671, 0.3129481428359617, 0.004244196857245456]",[1.16107600e+00 1.40454213e-04 9.99756816e-01],[0.39561287 0.39400683 0.39639971 0.39380661],[0.44471513 0.08619158 0.45684437 0.01224892],259.3061928429322,524.6123856858644,536.5867793271883
428,"[4.63687669955668, 0.39796029554370177, 0.16185670735021265]",[4.99990000e+00 3.79154806e-04 9.34984581e-01],[0.74009584 0.7296771  0.74009584 0.72961598],[0.06524017 0.33282171 0.06524017 0.53669794],226.38147945771152,458.76295891542304,470.737352556747
429,"[4.8264909376219185, 0.3442229541314031, 0.7661107624398558]",[4.99990000e+00 6.16141474e-04 1.00000000e-04],[-0.06720751 -0.08372962 -0.06441403 -0.08656934],[0.38415713 0.12816334 0.42769378 0.05998574],199.86871627681379,405.73743255362757,417.7118261949515
430,"[2.763363978608455, 0.05278484238482075, 0.5565670673779355]",[1.01928365 0.01809868 0.66954794],[0.87113661 0.81043327 0.970224   0.70033519],[0.58996617 0.05130621 0.27107878 0.08764883],265.1848147578614,536.3696295157227,548.3440231570466
431,"[0.6962966132754714, 0.006650567106220585, 0.2289878122541063]",[3.78450555e+00 1.00000000e-04 1.00000000e-04],[1.15958105 1.15850925 1.15952176 1.1580412 ],[0.50044992 0.05526633 0.33362938 0.11065438],276.3006946531956,558.6013893063912,570.5757829477151
432,"[2.0159557390126994, 0.6040230532037132, 0.49713553130276233]",[2.20514699 0.02626987 0.90385093],[0.41005402 0.40286766 0.67466732 0.41005402],[0.00182146 0.38973464 0.60662243 0.00182146],106.95028808637487,219.90057617274974,231.8749698140737
433,"[3.086844087974357, 0.2993197063611317, 0.012101155081187885]",[1.07793218e+00 9.85608605e-04 9.99286497e-01],[0.46759071 0.4580722  0.47602248 0.46190787],[0.22164709 0.20878601 0.49272329 0.0768436 ],262.46603143182625,530.9320628636525,542.9064565049764
434,"[0.3636356155084093, 0.8936306335570625, 0.5920572615546603]",[3.01534296 0.02363811 0.04807731],[0.69714863 0.58087892 0.78063892 0.6045712 ],[0.41915996 0.01603645 0.56225484 0.00254874],115.1223598012645,236.244719602529,248.21911324385295
435,"[4.052874337850196, 0.042192041066362734, 0.43921337181163456]",[4.43673153e+00 2.56992122e-04 9.05515402e-01],[0.12258702 0.11880816 0.12261444 0.11997783],[0.29693941 0.17814139 0.2777295  0.24718969],267.0346475852268,540.0692951704536,552.0436888117775
436,"[3.3651639179055284, 0.5056135683153528, 0.4313575019539848]",[1.22689409e+00 2.86154812e-02 1.00000000e-04],[0.70554837 0.64064352 0.8915853  0.62028191],[0.17822766 0.05768006 0.65788822 0.10620406],265.3785577247837,536.7571154495674,548.7315090908913
437,"[1.5682616929445286, 0.8184308522464755, 0.09637714132116583]",[1.20067956 0.07035585 0.9999    ],[0.52402851 0.24448384 0.58525445 0.24568898],[0.51091921 0.00463099 0.48364346 0.00080634],240.87947001935302,487.75894003870604,499.73333368003
438,"[2.626132778139312, 0.3223891688106738, 0.7835922247739786]",[4.08383263e+00 9.94470960e-04 8.38279383e-01],[0.54404897 0.53810858 0.55193941 0.54284596],[0.37189473 0.05408666 0.42611488 0.14790373],239.0267137041998,484.0534274083996,496.02782104972357
439,"[1.9870417216376999, 0.26924381716393403, 0.11311493213010294]",[2.95915546e+00 1.00000000e-04 8.78007110e-01],[0.62197476 0.62081438 0.62275318 0.62197476],[0.01685857 0.35593827 0.61034458 0.01685857],215.6761688550297,437.3523377100594,449.32673135138333
440,"[1.8140310837331952, 0.29218316972302066, 0.1618414313262036]",[1.2607107 0.0133599 0.9999   ],[ 0.03280851  0.09139947 -0.00377876  0.1193956 ],[0.11763467 0.40201589 0.07970964 0.40063981],246.588180803871,499.176361607742,511.150755249066
441,"[1.8001416972803517, 0.4151499579399334, 0.5378289801257761]",[2.88808486e+00 1.00000000e-04 9.92281302e-01],[0.43519495 0.43402438 0.43528412 0.43365933],[0.45019256 0.04976086 0.41270513 0.08734145],202.87347648044397,411.74695296088794,423.7213466022119
442,"[1.2289770038809262, 0.2278163013144697, 0.40093650369307027]",[1.20246127 0.02656932 0.9999    ],[0.44205069 0.18230954 0.33265329 0.20319592],[0.35020624 0.14284376 0.20761581 0.2993342 ],262.879601585968,531.759203171936,543.7335968132599
443,"[4.534531248836913, 0.32705565236306344, 0.45249064939290695]",[3.87810176e+00 8.14867825e-04 8.72055113e-01],[0.38240846 0.37479274 0.3856618  0.37474942],[0.25809426 0.21244072 0.33239919 0.19706583],256.404829727034,518.809659454068,530.7840530953919
444,"[0.46632737746583075, 0.30116978333714167, 0.14847629643014262]",[0.94832397 0.01691795 0.9999    ],[0.7925319  0.93506766 0.94092257 0.60842198],[0.60181604 0.01032212 0.28071839 0.10714346],261.5563698008022,529.1127396016044,541.0871332429283
445,"[3.1232322018409358, 0.8110829278385093, 0.8849365756452081]",[1.7056838  0.01452564 0.44677516],[ 0.20378311  0.02965609  0.35246197 -0.09009297],[0.35933157 0.14512019 0.45852016 0.03702807],240.5714444740521,487.1428889481042,499.11728258942816
446,"[4.014767881376793, 0.12870876833108555, 0.328926708252094]",[2.02577496 0.02097641 0.5570184 ],[0.23708094 0.23667096 0.53375841 0.16517262],[0.13958816 0.31936607 0.48255014 0.05849563],149.47389768667082,304.94779537334165,316.9221890146656
447,"[3.222252253061899, 0.30864062773202533, 0.3793263890027933]",[1.49236388 0.09171209 0.9999    ],[0.38514159 0.31781798 0.38514159 0.30629622],[1.98110475e-06 5.80249279e-01 1.98110475e-06 4.19746759e-01],190.08363408756605,386.1672681751321,398.14166181645606
448,"[1.3994963721580451, 0.7662919767904834, 0.28019961573846697]",[0.58990543 0.04197638 0.9999    ],[0.66138615 0.37035473 0.74003314 0.23358435],[0.24116717 0.22876266 0.46651189 0.06355828],273.14104596035435,552.2820919207087,564.2564855620326
449,"[2.404782185623418, 0.34879467922332535, 0.8462703311680273]",[1.41448440e+00 3.07041574e-01 1.00000000e-04],[0.74915318 0.51956549 0.67352087 0.50185629],[3.00817686e-01 5.14152432e-01 1.85029663e-01 2.18466752e-07],204.11835975207572,414.23671950415144,426.2111131454754
450,"[1.7669629892239955, 0.060671212707992576, 0.31926766234648096]",[1.88173963 0.10332298 0.81605804],[0.36044096 0.18908506 0.41968526 0.09665199],[6.84578250e-07 5.12966018e-01 2.95667409e-06 4.87030341e-01],128.79770031331267,263.59540062662535,275.5697942679493
451,"[1.5513649257936286, 0.8016479594315177, 0.21289232447681744]",[1.45709591 0.03793233 0.46603189],[0.67935942 0.83035425 0.9763588  0.75841181],[0.45910243 0.01158979 0.51849486 0.01081292],230.07365262146033,466.14730524292065,478.1216988842446
452,"[0.6732310547064312, 0.7428851570916908, 0.7046786437558162]",[4.36879984e+00 1.00000000e-04 9.87010375e-01],[1.03391223 1.03438081 1.03452299 1.0330158 ],[0.45175569 0.06426624 0.41973113 0.06424694],187.64778121620336,381.2955624324067,393.26995607373067
453,"[0.9489309726643361, 0.40499177934351, 0.9485735643196684]",[2.62820042 0.01072301 0.66952578],[0.76600262 0.80466719 0.82061493 0.79165101],[0.32706748 0.0123069  0.64831871 0.0123069 ],204.1521128680643,414.3042257361286,426.27861937745257
454,"[1.6304486320554363, 0.36769980310413897, 0.9567093220774114]",[1.51815763 0.11313482 0.00368076],[0.53404444 0.34589775 0.91008607 0.36269782],[0.40118216 0.00219715 0.59225025 0.00437044],200.48398222927412,406.96796445854824,418.9423580998722
455,"[0.4066379974877815, 0.5462086444691779, 0.7991849420157208]",[4.41331524e+00 4.10402067e-03 9.29587938e-01],[0.17461216 0.05973468 0.21168905 0.05245592],[0.46591232 0.04401455 0.48314957 0.00692356],135.62500388922993,277.25000777845986,289.2244014197838
456,"[0.8701927324000788, 0.21862655064252492, 0.6194608337360235]",[1.19512072 0.19462286 0.34203891],[0.33957786 0.36557488 0.58105169 0.26853666],[1.73530264e-08 3.97156597e-01 6.69586002e-08 6.02843319e-01],230.29852536517822,466.59705073035644,478.5714443716804
457,"[2.983066175115507, 0.6717878897227783, 0.8151028634043088]",[1.49360826 0.10937257 0.9999    ],[0.41708854 0.3976188  0.16012388 0.44679965],[2.75577231e-05 4.79889433e-01 1.61010419e-07 5.20082848e-01],179.85883190665555,365.7176638133111,377.69205745463506
458,"[2.4969063893159573, 0.23411601668375007, 0.6408361789394785]",[4.58588657e+00 8.96736731e-04 9.44645139e-01],[0.48276532 0.48105809 0.48788794 0.48002874],[0.17207423 0.28476377 0.24398214 0.29917986],243.06620716234528,492.13241432469056,504.1068079660145
459,"[4.596500683965663, 0.09530523076392476, 0.871002766075455]",[1.01082606 0.48890672 0.07449223],[0.54470867 0.29080362 0.55436074 0.22627402],[6.12540784e-01 1.11349916e-07 3.87459076e-01 2.90866507e-08],234.05945840032086,474.1189168006417,486.0933104419657
460,"[1.8455369675754136, 0.3390279834154914, 0.21071182206476866]",[1.77610082 0.22382407 0.9999    ],[0.16187228 0.52891243 0.66805755 0.01050398],[8.78157637e-08 3.63839582e-01 6.36160330e-01 2.15936075e-14],127.17128722422238,260.3425744484448,272.3169680897687
461,"[1.0870589182784727, 0.8676278201134967, 0.6458408165171161]",[3.21151217e-01 1.68125448e-01 1.00000000e-04],[0.57167982 0.34001922 0.80111971 0.25866266],[0.23628157 0.04139082 0.53180321 0.1905244 ],275.55039957651115,557.1007991530223,569.0751927943462
462,"[3.774462447097624, 0.27360943802732546, 0.09012957475138925]",[2.04848719e+00 1.00000000e-04 9.83768293e-01],[0.4478332  0.44722445 0.4486399  0.44711689],[0.29330551 0.15996662 0.45355608 0.0931718 ],255.93381255610072,517.8676251122015,529.8420187535254
463,"[3.8514859367142598, 0.09081950606362674, 0.5854420966657091]",[1.38222841 0.07789052 0.68398541],[0.73830265 0.35146728 0.79248537 0.49302034],[0.45458276 0.02838714 0.48850935 0.02852075],231.4096641959199,468.8193283918398,480.79372203316376
464,"[3.1687100169408007, 0.831653769305101, 0.18660548978543665]",[4.99990000e+00 3.19289551e-04 1.00000000e-04],[0.19167318 0.18910485 0.19267479 0.18978789],[0.29005308 0.20014787 0.25001772 0.25978133],251.44987245680193,508.89974491360385,520.8741385549278
465,"[0.9895564212078269, 0.7833159295460571, 0.23176392624228334]",[6.08309790e-01 8.33168248e-01 1.47783465e-04],[0.54249312 0.26376005 1.34640463 0.02305033],[8.53627289e-01 3.96364546e-03 1.42409066e-01 6.60488267e-29],261.4037182035897,528.8074364071794,540.7818300485033
466,"[4.481394175280203, 0.623207476950724, 0.01998892054759683]",[1.16486547 0.026048   0.9999    ],[0.46872262 0.28615875 0.32151501 0.16753389],[0.43981153 0.16177239 0.15336048 0.2450556 ],249.2931824164218,504.5863648328436,516.5607584741675
467,"[4.142000494698059, 0.544110123206588, 0.16356156789827736]",[3.75231943e-01 4.12143395e-01 1.00000000e-04],[0.47048374 0.3441882  1.34308914 0.3125041 ],[0.01887398 0.04721702 0.70254109 0.2313679 ],272.9974784734489,551.9949569468978,563.9693505882217
468,"[2.7072945524324754, 0.22744324265686053, 0.038289017818202015]",[1.45076840e+00 1.81622246e-04 9.81291409e-01],[-0.24798095 -0.24912154 -0.24738866 -0.24946646],[0.26748595 0.24122062 0.27587188 0.21542156],274.12648896061677,554.2529779212335,566.2273715625574
469,"[4.699522941991205, 0.15058351123052674, 0.5141370447472201]",[1.96020545e+00 2.23241817e-04 9.81053097e-01],[0.72782724 0.72727047 0.72900021 0.72509804],[0.45140286 0.03895797 0.47088571 0.03875346],247.24198530852118,500.48397061704236,512.4583642583663
470,"[2.076942296036809, 0.019201639685372775, 0.9294348775857658]",[3.39712689e+00 6.26451997e-04 8.55367129e-01],[-0.01527174 -0.01678236 -0.00781162 -0.02038556],[0.20217857 0.28780851 0.33783681 0.17217611],250.49970704492912,506.99941408985825,518.9738077311822
471,"[0.5039296293741297, 0.620046131228032, 0.7736540786161421]",[1.85619086 0.02431946 0.72740063],[0.63897962 0.80246643 0.759569   0.7161565 ],[0.29357651 0.011056   0.69097974 0.00438775],180.50164834028547,367.00329668057094,378.9776903218949
472,"[0.34473913894428765, 0.29962896897028585, 0.1297649704556475]",[1.39492571 0.10660579 0.9999    ],[0.73674984 0.32962594 0.84456839 0.22538962],[4.02670569e-01 7.17687944e-03 5.90070029e-01 8.25221908e-05],207.454372182168,420.908744364336,432.88313800565993
473,"[3.347237232880847, 0.4688875773391477, 0.526905937545402]",[1.14447736 0.08459665 0.90962614],[0.46701826 0.43434468 0.76371554 0.49511433],[0.07789347 0.15245652 0.60441083 0.16523918],241.67691359371568,489.35382718743136,501.3282208287553
474,"[2.685611449895978, 0.823098214370921, 0.6932359769586878]",[8.11710048e-01 1.19232592e-01 1.00000000e-04],[0.61041487 0.33425907 0.72552674 0.23818827],[0.43929401 0.09646546 0.45295405 0.01128648],263.9757387824191,533.9514775648382,545.9258712061621
475,"[1.1522747360247312, 0.49293872254453597, 0.46025614759874933]",[1.26622829 0.01591214 0.72884709],[1.21903609 1.03537285 1.22256345 1.01497921],[0.36905086 0.22518651 0.36539052 0.04037211],253.50175686219947,513.003513724399,524.9779073657229
476,"[1.3139679175897405, 0.5322675015639959, 0.22382966850893535]",[0.9602434  0.04612865 0.65530789],[0.56429753 0.44473174 0.70436545 0.36768916],[0.17101306 0.34236716 0.4088661  0.07775367],259.5864182595286,525.1728365190572,537.1472301603811
477,"[4.233812069896108, 0.8295029605339338, 0.8773343405906653]",[1.19448696 0.08919988 0.9999    ],[0.51122625 0.39234086 0.79382254 0.32636652],[0.01253128 0.33281262 0.65378866 0.00086744],245.04865752594787,496.09731505189575,508.0717086932197
478,"[0.5839587223812024, 0.6805705050141606, 0.8205586844753132]",[3.10256001e+00 1.00000000e-04 9.54422911e-01],[0.76855886 0.7677298  0.76890412 0.7665091 ],[0.25835576 0.38713591 0.25809028 0.09641805],268.90014938728075,543.8002987745615,555.7746924158854
479,"[3.945042825522806, 0.09176324295090423, 0.27499713607155524]",[4.12248948e+00 1.00000000e-04 9.91377911e-01],[0.21440719 0.21190883 0.21192928 0.21142602],[0.62189071 0.04887766 0.02438402 0.30484761],89.2683127693566,184.5366255387132,196.51101918003715
480,"[0.047321727735355534, 0.6580393798273135, 0.9887622457900175]",[1.46075247 0.15357743 0.77307578],[0.70613433 0.29175898 0.70613433 0.25301235],[9.17401026e-10 5.79704130e-01 9.17401026e-10 4.20295868e-01],178.22078558063467,362.44157116126934,374.4159648025933
481,"[2.075208180028143, 0.19494263174557147, 0.06129957660274918]",[1.60178179 0.00160989 0.9999    ],[0.47712046 0.46690242 0.47712046 0.45153704],[0.01989201 0.59369242 0.01989201 0.36652356],192.80313530286736,391.6062706057347,403.5806642470587
482,"[2.0023988413551415, 0.8752321957486089, 0.4029374423048299]",[1.78555926e+00 1.00000000e-04 9.79399265e-01],[0.53884695 0.53728732 0.5393881  0.53780065],[0.25418641 0.17436207 0.42866257 0.14278894],271.6948143796405,549.389628759281,561.3640224006049
483,"[3.160971929678335, 0.439529743525977, 0.3880341564165192]",[5.01342832e-01 8.45480222e-02 1.00000000e-04],[0.77678176 0.51790438 0.77364095 0.21724989],[0.5896847  0.1354942  0.26322172 0.01159938],274.5461693415661,555.0923386831322,567.0667323244561
484,"[0.19053738222552877, 0.2971442839688236, 0.8196308921284521]",[0.43292286 0.10240086 0.9999    ],[0.64433342 0.54038044 0.80804831 0.52444562],[0.38454523 0.18242604 0.14323384 0.28979488],273.9365749643035,553.873149928607,565.8475435699308
485,"[1.9393746908800154, 0.4864497247311241, 0.9320069606854466]",[0.96936687 0.60804665 0.32289705],[0.71402168 0.14956706 1.44554825 0.21042853],[3.86311796e-04 9.15262251e-19 9.99613688e-01 6.87326929e-33],222.25915036182084,450.5183007236417,462.49269436496564
486,"[2.35486880214849, 0.4521774023964267, 0.18921655118248434]",[1.89358523 0.05421347 0.76657565],[0.67795141 0.76560699 0.65644535 0.75231385],[6.27317858e-01 1.61848108e-04 3.72358445e-01 1.61848108e-04],160.1997990972191,326.3995981944382,338.3739918357622
487,"[3.3408104389384845, 0.11385321583001326, 0.4636464769138513]",[4.73959262e+00 1.01044027e-04 9.01673976e-01],[0.37201898 0.37062565 0.37202286 0.37060067],[0.35810532 0.16054993 0.33331227 0.14803248],271.42942174405977,548.8588434881195,560.8332371294434
488,"[4.551076267559237, 0.8378066880403234, 0.7184388596419409]",[1.51879755 0.02617358 0.78956153],[0.37732149 0.11400108 0.40322177 0.12754302],[0.29246863 0.16920147 0.47014764 0.06818226],258.288158133162,522.576316266324,534.550709907648
489,"[1.0487487551558858, 0.31979436384343024, 0.9356691647440042]",[1.54463809 0.01705123 0.40154192],[0.98124593 1.06414743 1.04277342 0.97901682],[0.50128213 0.01801784 0.46268219 0.01801784],235.487767465824,476.975534931648,488.94992857297194
490,"[3.0326963577629122, 0.882806246006176, 0.27540650347465195]",[1.59003529 0.12097597 0.00568993],[0.78268461 0.5626822  0.76152704 0.23567924],[5.54469472e-01 4.21291492e-02 4.03401344e-01 3.47810476e-08],181.82828548618096,369.6565709723619,381.6309646136859
491,"[0.2798253385014356, 0.7082756779820455, 0.9973504525722032]",[1.5566804e+00 3.0622057e-01 1.0000000e-04],[0.50632202 0.26610343 0.65930671 0.4653141 ],[2.38891204e-01 1.75335186e-05 7.60413781e-01 6.77481599e-04],177.53523079484722,361.07046158969445,373.0448552310184
492,"[3.397364720252034, 0.049875090963452676, 0.40378864527243796]",[2.30092983e+00 1.00000000e-04 9.46696446e-01],[1.06177634 1.06403715 1.06391344 1.05926158],[0.69286631 0.0765794  0.15397489 0.0765794 ],261.3182291318436,528.6364582636872,540.6108519050111
493,"[3.57226371498907, 0.36772529336230103, 0.8812044216810334]",[1.16964521e+00 2.37973308e-04 9.99900000e-01],[0.53762919 0.535457   0.53840963 0.53580575],[0.36526563 0.08091162 0.44571224 0.1081105 ],263.1205166862261,532.2410333724522,544.2154270137761
494,"[3.814825597422018, 0.28719178378165117, 0.4405898537071275]",[1.94187523 0.01703348 0.89277857],[0.69809877 0.71607821 0.72814618 0.71328009],[0.47028818 0.00540109 0.51890964 0.00540109],193.5615106702369,393.1230213404738,405.0974149817978
495,"[0.3390149632340532, 0.9989931516852996, 0.8300461044730101]",[0.62329409 0.02749188 0.9999    ],[0.69179164 0.48594524 0.74175981 0.57667371],[0.20551077 0.16736401 0.56557537 0.06154985],273.37860788330437,552.7572157666087,564.7316094079326
496,"[4.821458392631245, 0.850912782998756, 0.1463780046419637]",[1.40947542 0.01791888 0.9999    ],[1.06836874 0.57191073 0.84000118 1.01178992],[0.03487335 0.21977908 0.73593075 0.00941682],235.43021428641043,476.86042857282087,488.8348222141448
497,"[4.818101962355727, 0.16152061349177063, 0.7578278790543773]",[1.06366297 0.08743433 0.9999    ],[0.57094399 0.217684   0.79163411 0.00635034],[4.58871769e-03 1.10615528e-01 8.84778168e-01 1.75866740e-05],244.6915370323392,495.3830740646784,507.35746770600235
498,"[1.4761525872456291, 0.7748961025879693, 0.8890965084620207]",[1.59954021 0.07626342 0.99797952],[0.4892258  0.33526168 0.63796626 0.34046739],[6.40488935e-05 2.75514264e-01 7.24393050e-01 2.86374215e-05],192.3978902293461,390.7957804586922,402.77017410001616
499,"[4.650691734843617, 0.009999935473364684, 0.9326131397252166]",[3.80312928e+00 4.52070704e-04 4.52316231e-01],[0.18039321 0.17441326 0.17832531 0.17513906],[0.33103988 0.1741558  0.24757722 0.2472271 ],273.9749788436963,553.9499576873926,565.9243513287165
500,"[1.5488031879529727, 0.9652815016223646, 0.9538255616154679]",[0.44453187 0.05625339 0.98315035],[0.63376024 0.45476973 0.67627435 0.30749529],[0.51920472 0.09195043 0.20818191 0.18066294],275.8146012501615,557.629202500323,569.6035961416469
501,"[4.129274906560807, 0.8935292124176945, 0.09208906302174943]",[3.75737652e+00 1.00000000e-04 9.13218448e-01],[0.4847535  0.48360179 0.48612332 0.4847535 ],[0.0157861  0.28586977 0.68255803 0.0157861 ],211.30758634735437,428.61517269470875,440.5895663360327
