Subnum,Condition,EstA,EstB,EstC,EstD,A_Confidence,B_Confidence,C_Confidence,D_Confidence,Phase
277,Frequency,7.03,8.3,4.7,3.2,2.0,3.0,1.0,1.0,7
278,Baseline,3.5,2.85,0.5,0.5,8.0,8.0,8.0,8.0,1
278,Baseline,3.25,3.25,2.5,2.5,7.0,7.0,7.0,7.0,2
278,Baseline,2.45,3.45,3.5,3.25,8.0,8.0,8.0,8.0,3
278,Baseline,2.25,4.1,4.35,3.25,8.0,8.0,8.0,8.0,4
278,Baseline,3.55,1.85,2.35,2.65,7.0,8.0,7.0,8.0,5
278,Baseline,2.25,2.35,2.46,1.25,7.0,7.0,7.0,6.0,6
278,Baseline,1.45,2.05,1.25,1.35,4.0,6.0,6.0,6.0,7
278,Frequency,0.2,0.8,1.0,0.79,6.0,5.0,7.0,6.0,1
278,Frequency,1.0,2.2,2.0,0.5,8.0,8.0,7.0,7.0,2
278,Frequency,2.5,2.25,2.15,1.1,7.0,7.0,7.0,6.0,3
278,Frequency,2.2,4.25,4.35,2.35,7.0,8.0,9.0,8.0,4
278,Frequency,3.55,4.35,3.5,1.4,6.0,8.0,7.0,7.0,5
278,Frequency,2.1,4.65,4.55,1.5,6.0,8.0,8.0,8.0,6
278,Frequency,2.0,1.25,3.25,4.1,4.0,5.0,6.0,6.0,7
279,Baseline,0.65,-0.2,0.4,0.6,4.0,2.0,3.0,2.0,1
279,Baseline,0.75,0.9,0.9,0.89,3.0,4.0,2.0,4.0,2
279,Baseline,0.91,0.2,0.3,0.2,5.0,2.0,4.0,1.0,3
279,Baseline,0.5,0.43,0.8,0.6,2.0,7.0,2.0,3.0,4
279,Baseline,0.3,0.23,0.8,0.76,7.0,7.0,1.0,4.0,5
279,Baseline,0.79,0.8,0.5,0.6,6.0,2.0,3.0,5.0,6
279,Baseline,0.2,0.5,0.8,0.9,3.0,3.0,5.0,2.0,7
279,Frequency,0.81,0.58,1.03,0.11,2.0,3.0,3.0,3.0,1
279,Frequency,0.27,0.8,0.79,0.51,4.0,2.0,5.0,2.0,2
279,Frequency,0.79,0.11,0.01,0.46,5.0,5.0,2.0,4.0,3
279,Frequency,0.77,0.89,0.4,0.55,4.0,2.0,3.0,4.0,4
279,Frequency,1.0,0.52,0.7,0.8,7.0,4.0,5.0,2.0,5
279,Frequency,0.8,0.22,0.89,0.0,7.0,1.0,5.0,1.0,6
279,Frequency,0.7,0.89,0.4,0.3,2.0,2.0,2.0,4.0,7
280,Baseline,0.87,0.32,0.87,0.2,6.0,3.0,4.0,2.0,1
280,Baseline,1.12,0.21,0.76,0.65,6.0,3.0,4.0,3.0,2
280,Baseline,0.42,0.33,0.45,0.76,3.0,2.0,4.0,4.0,3
280,Baseline,0.88,0.2,0.65,0.67,5.0,4.0,4.0,5.0,4
280,Baseline,0.8,0.12,0.99,0.12,5.0,4.0,5.0,2.0,5
280,Baseline,0.66,0.12,0.78,0.2,3.0,4.0,5.0,3.0,6
280,Baseline,0.9,0.5,0.67,0.6,3.0,4.0,4.0,4.0,7
280,Frequency,0.4,0.1,0.4,0.09,4.0,3.0,2.0,5.0,1
280,Frequency,0.89,-0.2,0.6,0.5,6.0,4.0,5.0,5.0,2
280,Frequency,0.8,0.5,0.3,0.5,5.0,2.0,4.0,3.0,3
280,Frequency,0.5,0.1,0.7,0.23,2.0,3.0,5.0,6.0,4
280,Frequency,0.5,0.2,0.23,0.53,3.0,2.0,4.0,2.0,5
280,Frequency,0.98,0.12,0.7,0.88,5.0,4.0,5.0,6.0,6
280,Frequency,0.76,0.45,0.42,0.33,1.0,1.0,1.0,1.0,7
281,Baseline,0.8,0.4,0.4,0.3,6.0,4.0,3.0,2.0,1
281,Baseline,0.4,0.8,0.1,0.0,8.0,8.0,2.0,6.0,2
281,Baseline,0.5,0.4,0.2,0.4,2.0,3.0,2.0,2.0,3
281,Baseline,0.3,0.6,0.4,0.3,4.0,2.0,4.0,3.0,4
281,Baseline,0.3,0.8,0.3,0.4,4.0,8.0,4.0,8.0,5
281,Baseline,1.0,0.8,1.0,0.5,7.0,9.0,8.0,3.0,6
281,Baseline,0.7,0.6,0.8,0.6,7.0,6.0,7.0,8.0,7
281,Frequency,0.8,0.3,0.1,0.3,7.0,4.0,8.0,3.0,1
281,Frequency,1.0,0.3,0.3,0.1,9.0,5.0,4.0,6.0,2
281,Frequency,0.6,0.5,0.3,0.5,4.0,8.0,3.0,4.0,3
281,Frequency,0.5,0.5,0.4,0.2,8.0,7.0,4.0,4.0,4
281,Frequency,0.4,0.55,0.2,0.3,5.0,7.0,2.0,2.0,5
281,Frequency,1.5,0.3,0.4,0.4,7.0,3.0,2.0,3.0,6
281,Frequency,0.4,0.1,0.5,0.2,3.0,4.0,5.0,4.0,7
282,Baseline,1.0,0.8,0.3,0.4,1.0,5.0,2.0,3.0,1
282,Baseline,0.5,0.8,0.6,1.0,4.0,5.0,4.0,3.0,2
282,Baseline,0.3,0.7,0.0,0.4,2.0,6.0,5.0,4.0,3
282,Baseline,0.3,1.0,0.7,0.1,6.0,3.0,5.0,2.0,4
282,Baseline,0.2,0.3,0.5,0.0,5.0,6.0,4.0,7.0,5
282,Baseline,0.4,0.2,0.3,0.1,3.0,5.0,4.0,2.0,6
282,Baseline,0.3,0.2,0.5,0.1,2.0,2.0,2.0,2.0,7
282,Frequency,1.0,-0.5,0.7,-0.3,7.0,3.0,7.0,4.0,1
282,Frequency,0.8,0.3,0.4,0.2,8.0,4.0,5.0,5.0,2
282,Frequency,1.0,0.2,0.9,0.3,7.0,2.0,5.0,4.0,3
282,Frequency,1.0,0.5,0.3,0.5,6.0,4.0,4.0,6.0,4
282,Frequency,0.7,0.3,0.2,0.4,6.0,3.0,3.0,2.0,5
282,Frequency,0.6,0.4,0.2,0.17,5.0,3.0,4.0,2.0,6
282,Frequency,0.8,0.0,1.0,0.4,1.0,1.0,1.0,1.0,7
283,Baseline,3.0,3.0,5.0,2.0,2.0,1.0,5.0,1.0,1
283,Baseline,4.0,6.0,8.0,4.0,2.0,1.0,4.0,1.0,2
283,Baseline,6.0,9.0,13.0,12.0,1.0,4.0,4.0,2.0,3
283,Baseline,9.0,16.0,13.0,12.0,1.0,2.0,3.0,2.0,4
283,Baseline,12.0,17.0,13.0,17.0,2.0,3.0,2.0,1.0,5
283,Baseline,17.0,18.0,21.0,19.0,1.0,3.0,3.0,4.0,6
283,Baseline,20.0,19.0,27.0,15.0,2.0,2.0,1.0,1.0,7
283,Frequency,0.98,0.3,0.12,0.3,4.0,2.0,2.0,3.0,1
283,Frequency,0.8,0.3,0.9,1.0,4.0,1.0,2.0,2.0,2
283,Frequency,0.5,0.1,0.4,0.2,3.0,2.0,3.0,2.0,3
283,Frequency,8.0,4.0,3.0,6.0,2.0,2.0,,3.0,4
283,Frequency,10.0,11.0,8.0,12.0,3.0,3.0,2.0,2.0,5
283,Frequency,15.0,12.0,12.0,14.0,2.0,1.0,2.0,1.0,6
283,Frequency,30.0,10.0,10.0,20.0,3.0,1.0,1.0,4.0,7
284,Baseline,1.0,0.5,1.0,0.5,4.0,3.0,5.0,3.0,1
284,Baseline,0.2,1.0,0.7,0.3,2.0,3.0,4.0,3.0,2
284,Baseline,0.6,0.2,1.0,0.2,3.0,3.0,4.0,3.0,3
284,Baseline,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,4
284,Baseline,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,5
284,Baseline,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,6
284,Baseline,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7
284,Frequency,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1
284,Frequency,0.5,2.0,0.5,2.5,2.0,2.0,1.0,3.0,2
284,Frequency,0.5,1.0,0.5,2.0,3.0,2.0,2.0,3.0,3
284,Frequency,0.7,0.8,0.5,0.5,2.0,2.0,2.0,3.0,4
284,Frequency,1.0,0.2,0.0,1.0,3.0,3.0,2.0,2.0,5
284,Frequency,1.0,1.0,1.0,0.5,3.0,2.0,2.0,1.0,6
284,Frequency,1.0,1.0,0.5,0.5,2.0,2.0,2.0,2.0,7
285,Baseline,6.0,0.0,0.0,2.6,5.0,10.0,10.0,6.0,1
285,Baseline,7.0,0.0,0.0,4.5,4.0,10.0,10.0,3.0,2
285,Baseline,5.0,0.0,0.0,2.3,3.0,10.0,10.0,4.0,3
285,Baseline,4.5,0.0,0.0,3.0,3.0,10.0,10.0,5.0,4
285,Baseline,5.6,0.0,0.0,4.0,4.0,10.0,10.0,2.0,5
285,Baseline,5.0,0.0,0.0,2.7,5.0,10.0,10.0,4.0,6
285,Baseline,0.0,0.0,35.0,38.0,10.0,10.0,4.0,6.0,7
285,Frequency,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1
285,Frequency,4.0,4.0,2.0,3.0,5.0,2.0,3.0,2.0,2
285,Frequency,6.0,0.0,5.0,0.0,5.0,10.0,5.0,10.0,3
285,Frequency,0.0,5.5,4.5,0.0,10.0,6.0,4.0,10.0,4
285,Frequency,5.0,1.0,6.0,0.1,3.0,3.0,3.0,1.0,5
285,Frequency,6.0,0.0,5.0,0.0,3.0,10.0,4.0,10.0,6
285,Frequency,28.0,8.0,25.0,21.0,5.0,4.0,6.0,4.0,7
286,Baseline,8.0,2.0,8.0,1.0,9.0,1.0,9.0,2.0,1
286,Baseline,7.0,2.0,12.0,0.0,7.0,3.0,9.0,2.0,2
286,Baseline,10.0,0.0,12.0,0.0,9.0,2.0,9.0,2.0,3
286,Baseline,8.0,0.0,,0.0,7.0,,9.0,,4
286,Baseline,9.0,0.0,,0.0,7.0,2.0,10.0,2.0,5
286,Baseline,10.0,0.0,11.0,0.0,9.0,2.0,10.0,2.0,6
286,Baseline,5.0,0.0,50.0,50.0,3.0,,10.0,10.0,7
286,Frequency,10.0,3.0,10.0,2.0,9.0,3.0,9.0,2.0,1
286,Frequency,8.0,5.0,9.0,5.0,9.0,4.0,9.0,4.0,2
286,Frequency,12.0,1.0,11.0,3.0,9.0,3.0,8.0,3.0,3
286,Frequency,9.0,0.0,8.0,0.0,9.0,3.0,8.0,3.0,4
286,Frequency,10.0,0.0,9.0,0.0,10.0,2.0,9.0,3.0,5
286,Frequency,9.0,0.0,10.0,0.0,10.0,3.0,10.0,3.0,6
286,Frequency,40.0,5.0,30.0,20.0,10.0,3.0,9.0,5.0,7
287,Baseline,5.0,1.8,2.8,3.0,5.0,4.0,1.0,2.0,1
287,Baseline,3.0,1.0,5.2,2.0,3.0,1.0,7.0,1.0,2
287,Baseline,1.7,-4.0,6.0,1.0,2.0,1.0,4.0,1.0,3
287,Baseline,2.0,0.4,3.5,-0.1,1.0,1.0,7.0,1.0,4
287,Baseline,2.5,0.0,6.0,1.0,1.0,1.0,7.0,1.0,5
287,Baseline,3.0,2.0,4.0,2.5,3.0,3.0,5.0,2.0,6
287,Baseline,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,7
287,Frequency,0.46,0.7,0.6,0.52,2.0,3.0,1.0,1.0,1
287,Frequency,0.7,0.62,0.71,0.66,3.0,3.0,3.0,1.0,2
287,Frequency,1.4,1.3,1.0,-0.3,1.0,3.0,1.0,5.0,3
287,Frequency,6.3,1.0,0.5,0.6,6.0,1.5,1.0,1.0,4
287,Frequency,3.4,1.9,1.8,0.0,5.0,4.0,3.0,7.0,5
287,Frequency,2.8,1.1,1.4,2.0,7.0,7.0,4.0,2.0,6
287,Frequency,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7
288,Baseline,1.0,1.2,0.56,0.3,7.0,9.0,4.0,6.0,1
288,Baseline,0.87,1.4,0.68,0.5,6.0,8.0,8.0,4.0,2
288,Baseline,1.0,0.83,0.65,0.76,5.0,4.0,7.0,3.0,3
288,Baseline,0.43,1.3,0.89,,5.0,5.0,7.0,,4
288,Baseline,0.5,0.78,0.8,-0.21,4.0,9.0,5.0,7.0,5
288,Baseline,0.3,-0.2,1.1,-0.25,5.0,6.0,7.0,9.0,6
288,Baseline,0.56,1.2,0.87,0.5,6.0,8.0,3.0,7.0,7
288,Frequency,1.0,0.3,0.5,0.45,8.0,4.0,6.0,5.0,1
288,Frequency,1.2,-0.2,1.0,0.99,9.0,9.0,7.0,6.0,2
288,Frequency,0.8,0.7,0.89,0.4,7.0,6.0,7.0,8.0,3
288,Frequency,1.5,1.3,0.8,0.1,8.0,5.0,6.0,10.0,4
288,Frequency,0.9,1.0,0.7,0.76,8.0,4.0,4.0,5.0,5
288,Frequency,0.65,0.59,0.45,0.68,5.0,5.0,7.0,4.0,6
288,Frequency,1.7,0.4,0.7,0.5,9.0,6.0,8.0,4.0,7
289,Baseline,6.0,0.0,6.0,0.0,7.0,8.0,7.0,9.0,1
289,Baseline,5.0,0.0,6.0,0.0,8.0,10.0,8.0,10.0,2
289,Baseline,7.0,0.0,7.0,0.0,8.0,10.0,8.0,10.0,3
289,Baseline,4.0,0.0,8.0,0.0,8.0,10.0,9.0,10.0,4
289,Baseline,6.0,0.0,3.0,0.0,8.0,10.0,7.0,10.0,5
289,Baseline,4.0,0.0,12.0,0.0,8.0,10.0,9.0,10.0,6
289,Baseline,6.0,2.0,12.0,0.0,7.0,8.0,8.0,10.0,7
289,Frequency,2.0,4.0,2.0,3.0,4.0,5.0,4.0,9.0,1
289,Frequency,4.0,2.0,18.0,3.0,8.0,1.0,,8.0,2
289,Frequency,3.0,1.0,4.0,2.0,6.0,2.0,6.0,3.0,3
289,Frequency,6.0,2.0,4.0,2.0,9.0,2.0,9.0,2.0,4
289,Frequency,4.0,1.0,4.0,1.0,8.0,2.0,7.0,2.0,5
289,Frequency,6.0,0.0,5.0,0.0,10.0,1.0,10.0,1.0,6
289,Frequency,18.0,12.0,15.0,0.0,8.0,7.0,8.0,10.0,7
290,Baseline,0.74,0.6,0.5,-0.3,6.0,6.0,7.0,6.0,1
290,Baseline,0.9,0.84,0.1,0.4,6.0,7.0,6.0,5.0,2
290,Baseline,-0.1,0.9,1.0,-0.25,7.0,8.0,6.0,7.0,3
290,Baseline,0.3,1.3,1.2,0.45,7.0,6.0,6.0,6.0,4
290,Baseline,-0.1,0.7,0.89,0.6,7.0,8.0,7.0,4.0,5
290,Baseline,0.4,0.75,0.54,0.1,8.0,6.0,7.0,7.0,6
290,Baseline,0.5,0.8,0.9,0.3,7.0,8.0,8.0,5.0,7
290,Frequency,0.3,0.1,0.43,0.2,6.0,2.0,1.0,4.0,1
290,Frequency,0.59,0.47,0.7,0.68,5.0,4.0,6.0,7.0,2
290,Frequency,1.2,0.39,1.3,0.78,7.0,4.0,4.0,5.0,3
290,Frequency,1.0,0.48,0.1,0.95,8.0,5.0,5.0,7.0,4
290,Frequency,0.25,0.23,0.45,0.9,2.0,6.0,3.0,4.0,5
290,Frequency,0.4,1.0,0.8,0.7,3.0,8.0,5.0,,6
290,Frequency,1.0,0.4,0.6,0.7,8.0,7.0,6.0,8.0,7
291,Baseline,2.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1
291,Baseline,0.8,0.1,1.1,0.2,1.0,1.0,1.0,1.0,2
291,Baseline,0.8,1.2,0.1,0.3,1.0,1.0,1.0,1.0,3
291,Baseline,0.1,2.0,0.2,0.4,1.0,1.0,1.0,1.0,4
291,Baseline,0.2,0.2,3.0,0.3,1.0,1.0,1.0,1.0,5
291,Baseline,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6
291,Baseline,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,7
291,Frequency,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1
291,Frequency,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2
291,Frequency,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3
291,Frequency,2.0,1.2,2.0,0.1,1.0,1.0,1.0,1.0,4
291,Frequency,2.0,3.0,2.0,12.0,1.0,1.0,1.0,1.0,5
291,Frequency,0.4,1.0,0.7,0.3,1.0,1.0,1.0,1.0,6
291,Frequency,0.2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7
292,Baseline,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
292,Baseline,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
292,Baseline,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,3
292,Baseline,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4
292,Baseline,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5
292,Baseline,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6
292,Baseline,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7
292,Frequency,0.49,1.0,0.07,-0.17,1.0,1.0,1.0,1.0,1
292,Frequency,0.07,0.69,-0.01,0.0,1.0,1.0,1.0,1.0,2
292,Frequency,0.07,-0.18,-0.18,0.8,1.0,1.0,1.0,1.0,3
292,Frequency,0.8,0.1,0.7,0.01,1.0,1.0,1.0,1.0,4
292,Frequency,0.1,0.52,0.52,0.8,1.0,1.0,1.0,1.0,5
292,Frequency,0.7,0.5,0.8,0.96,1.0,1.0,1.0,1.0,6
292,Frequency,0.7,0.5,0.9,0.3,1.0,1.0,1.0,1.0,7
293,Baseline,0.5,0.2,0.5,0.5,,2.0,,2.0,1
293,Baseline,1.0,0.7,0.6,0.7,,3.0,2.0,3.0,2
293,Baseline,1.0,0.4,0.9,0.5,5.0,5.0,5.0,3.0,3
293,Baseline,0.7,0.5,0.9,0.4,3.0,3.0,2.0,1.0,4
293,Baseline,0.5,0.5,0.7,0.6,,,1.0,1.0,5
293,Baseline,0.7,0.8,0.9,0.6,1.0,5.0,3.0,4.0,6
293,Baseline,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,7
293,Frequency,0.75,0.5,0.9,0.6,2.0,2.0,1.0,1.0,1
293,Frequency,0.4,0.6,0.1,0.8,4.0,4.0,4.0,4.0,2
293,Frequency,0.2,0.4,0.2,0.3,1.0,1.0,1.0,1.0,3
293,Frequency,0.4,0.4,0.5,0.5,5.0,5.0,1.0,1.0,4
293,Frequency,0.6,0.5,0.2,0.3,3.0,3.0,3.0,3.0,5
293,Frequency,1.2,0.5,0.35,0.45,3.0,3.0,2.0,2.0,6
293,Frequency,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,7
294,Baseline,0.4,0.7,0.5,0.1,3.0,7.0,5.0,2.0,1
294,Baseline,0.4,0.0,0.6,0.0,7.0,4.0,5.0,2.0,2
294,Baseline,0.4,0.6,0.4,1.0,9.0,7.0,5.0,6.0,3
294,Baseline,0.5,0.2,0.7,0.4,7.0,2.0,6.0,3.0,4
294,Baseline,0.3,0.7,0.5,0.9,8.0,6.0,6.0,3.0,5
294,Baseline,0.6,0.7,0.7,0.1,8.0,7.0,6.0,4.0,6
294,Baseline,0.5,0.5,0.3,0.8,6.0,7.0,4.0,2.0,7
294,Frequency,0.4,0.8,0.3,0.8,4.0,7.0,9.0,7.0,1
294,Frequency,1.1,1.0,0.1,0.8,10.0,8.0,2.0,5.0,2
294,Frequency,1.1,-0.1,0.0,0.7,10.0,4.0,1.0,6.0,3
294,Frequency,0.2,0.4,0.5,0.6,3.0,4.0,5.0,8.0,4
294,Frequency,0.8,0.01,0.3,1.0,5.0,8.0,6.0,2.0,5
294,Frequency,0.8,-0.4,0.2,0.5,4.0,8.0,4.0,6.0,6
294,Frequency,0.8,0.3,0.5,1.0,4.0,4.0,6.0,8.0,7
295,Baseline,0.5,0.7,0.6,0.3,5.0,7.0,6.0,3.0,1
295,Baseline,1.2,-0.1,0.8,0.5,9.0,2.0,8.0,5.0,2
295,Baseline,0.3,0.6,0.5,0.2,4.0,6.0,5.0,2.0,3
295,Baseline,0.6,0.8,1.0,0.3,6.0,8.0,9.0,3.0,4
295,Baseline,1.0,0.4,1.2,0.1,8.0,4.0,9.0,2.0,5
295,Baseline,0.7,0.6,0.9,-0.1,7.0,6.0,8.0,2.0,6
295,Baseline,0.7,0.4,1.0,0.2,7.0,4.0,8.0,2.0,7
295,Frequency,1.0,0.5,0.25,0.75,8.0,5.0,4.0,6.0,1
295,Frequency,0.75,0.25,1.0,0.1,7.0,4.0,8.0,3.0,2
295,Frequency,0.6,-0.1,1.0,0.2,6.0,2.0,8.0,3.0,3
295,Frequency,0.6,-0.1,0.7,-0.3,6.0,2.0,7.0,2.0,4
295,Frequency,0.8,0.7,1.0,-0.1,8.0,7.0,9.0,2.0,5
295,Frequency,0.6,0.2,1.2,-0.2,6.0,4.0,9.0,2.0,6
295,Frequency,1.0,0.25,0.75,0.5,8.0,3.0,6.0,5.0,7
296,Baseline,6.0,4.0,8.0,1.0,10.0,10.0,10.0,10.0,1
296,Baseline,10.0,8.0,18.0,1.0,10.0,10.0,10.0,10.0,2
296,Baseline,12.0,6.0,20.0,1.0,10.0,10.0,10.0,10.0,3
296,Baseline,15.0,3.0,25.0,1.0,10.0,10.0,10.0,10.0,4
296,Baseline,20.0,5.0,30.0,0.0,10.0,10.0,10.0,10.0,5
296,Baseline,20.0,5.0,30.0,2.0,10.0,10.0,10.0,10.0,6
296,Baseline,20.0,5.0,20.0,1.0,10.0,10.0,10.0,10.0,7
296,Frequency,4.0,3.0,1.5,3.0,6.0,6.0,5.0,5.0,1
296,Frequency,7.0,10.0,4.0,5.0,8.0,8.0,8.0,8.0,2
296,Frequency,9.0,11.0,9.0,7.0,10.0,10.0,10.0,10.0,3
296,Frequency,4.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,4
296,Frequency,20.0,15.0,10.0,8.0,6.0,6.0,6.0,6.0,5
296,Frequency,25.0,16.0,20.0,15.0,7.0,7.0,7.0,7.0,6
296,Frequency,20.0,10.0,15.0,5.0,10.0,10.0,10.0,10.0,7
297,Baseline,3.0,4.0,6.0,1.0,6.0,6.0,9.0,1.0,1
297,Baseline,3.0,2.0,5.0,1.0,7.0,4.0,8.0,2.0,2
297,Baseline,6.0,1.0,7.0,0.0,8.0,3.0,9.0,1.0,3
297,Baseline,6.0,0.0,7.0,0.0,9.0,1.0,9.0,1.0,4
297,Baseline,3.0,0.0,5.0,0.0,8.0,,8.0,,5
297,Baseline,5.0,0.0,6.0,0.0,8.0,,8.0,,6
297,Baseline,7.0,1.0,10.0,2.0,8.0,1.0,10.0,4.0,7
297,Frequency,9.0,4.0,7.0,7.0,8.0,9.0,5.0,8.0,1
297,Frequency,10.0,0.0,5.0,5.0,10.0,,4.0,5.0,2
297,Frequency,7.0,6.0,10.0,0.0,8.0,8.0,10.0,,3
297,Frequency,9.0,6.0,6.0,3.0,10.0,8.0,7.0,5.0,4
297,Frequency,6.0,6.0,3.0,3.0,7.0,7.0,6.0,6.0,5
297,Frequency,6.0,4.0,5.0,2.0,8.0,6.0,7.0,4.0,6
297,Frequency,8.0,2.0,5.0,4.0,9.0,3.0,6.0,5.0,7
298,Baseline,4.0,7.0,2.0,3.0,5.0,3.0,6.0,5.0,1
298,Baseline,6.0,7.0,3.0,5.0,4.0,3.0,7.0,5.0,2
298,Baseline,5.0,8.0,3.0,4.0,5.0,2.0,7.0,6.0,3
298,Baseline,3.0,6.0,2.0,6.0,7.0,4.0,8.0,4.0,4
298,Baseline,3.0,4.0,5.0,4.0,7.0,6.0,5.0,6.0,5
298,Baseline,9.0,2.0,5.0,4.0,1.0,7.0,5.0,6.0,6
298,Baseline,5.0,2.0,7.0,4.0,5.0,6.0,3.0,6.0,7
298,Frequency,5.0,5.0,6.0,4.0,7.0,7.0,2.0,5.0,1
298,Frequency,7.0,3.0,6.0,4.0,3.0,7.0,6.0,4.0,2
298,Frequency,4.0,6.0,6.0,5.0,6.0,4.0,4.0,5.0,3
298,Frequency,4.0,2.0,3.0,7.0,9.0,6.0,6.0,6.0,4
298,Frequency,6.0,2.0,7.0,2.0,4.0,1.0,6.0,3.0,5
298,Frequency,3.0,4.0,5.0,6.0,7.0,6.0,4.0,5.0,6
298,Frequency,6.0,5.0,6.0,3.0,4.0,5.0,6.0,4.0,7
299,Baseline,0.58,0.38,0.74,0.56,2.0,2.0,2.0,2.0,1
299,Baseline,0.77,0.45,0.57,0.68,2.0,2.0,2.0,2.0,2
299,Baseline,0.65,0.51,0.33,0.2,2.0,4.0,2.0,2.0,3
299,Baseline,0.76,0.65,0.87,0.98,5.0,5.0,6.0,5.0,4
299,Baseline,1.03,0.87,0.34,0.76,4.0,4.0,3.0,4.0,5
299,Baseline,1.01,0.56,0.45,0.12,2.0,2.0,2.0,2.0,6
299,Baseline,0.43,0.65,0.56,0.78,7.0,8.0,8.0,9.0,7
299,Frequency,0.43,0.28,0.28,0.54,6.0,2.0,1.0,2.0,1
299,Frequency,0.54,0.56,0.43,0.33,3.0,3.0,3.0,1.0,2
299,Frequency,0.45,0.09,0.33,0.29,3.0,2.0,2.0,2.0,3
299,Frequency,0.28,0.56,0.23,0.23,2.0,2.0,2.0,2.0,4
299,Frequency,76.0,56.0,45.0,33.0,2.0,2.0,1.0,2.0,5
299,Frequency,68.0,34.0,45.0,67.0,2.0,1.0,2.0,2.0,6
299,Frequency,0.23,0.29,0.53,0.45,2.0,2.0,3.0,1.0,7
300,Baseline,0.45,1.9,0.32,1.98,3.0,10.0,2.0,9.0,1
300,Baseline,1.95,0.32,1.56,0.23,10.0,1.0,10.0,3.0,2
300,Baseline,0.56,0.54,0.7,0.65,5.0,8.0,8.0,5.0,3
300,Baseline,0.5,1.54,0.98,1.03,5.0,8.0,7.0,6.0,4
300,Baseline,0.76,0.34,1.43,0.45,5.0,3.0,6.0,2.0,5
300,Baseline,0.98,0.21,1.54,0.01,8.0,1.0,8.0,2.0,6
300,Baseline,1.2,1.78,0.87,0.54,5.0,9.0,9.0,7.0,7
300,Frequency,4.0,0.78,0.23,1.02,3.0,7.0,2.0,3.0,1
300,Frequency,0.79,0.58,0.34,0.45,2.0,6.0,8.0,7.0,2
300,Frequency,1.38,0.34,1.07,0.45,8.0,2.0,8.0,4.0,3
300,Frequency,0.57,0.02,0.3,0.2,7.0,2.0,4.0,3.0,4
300,Frequency,0.3,1.3,0.56,-0.02,2.0,5.0,6.0,1.0,5
300,Frequency,0.02,0.24,0.78,0.01,1.0,5.0,6.0,1.0,6
300,Frequency,0.35,1.87,0.32,1.9,2.0,9.0,1.0,10.0,7
301,Baseline,7.0,10.0,5.0,10.0,1.0,3.0,1.0,2.0,1
301,Baseline,3.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,2
301,Baseline,6.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,3
301,Baseline,4.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,4
301,Baseline,6.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,5
301,Baseline,5.0,6.0,5.0,4.0,2.0,1.0,1.0,2.0,6
301,Baseline,5.0,7.0,3.0,4.0,1.0,1.0,1.0,1.0,7
301,Frequency,10.0,6.0,6.0,10.0,2.0,1.0,1.0,2.0,1
301,Frequency,7.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2
301,Frequency,7.0,4.0,3.0,6.0,3.0,1.0,2.0,2.0,3
301,Frequency,10.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,4
301,Frequency,7.0,3.0,3.0,7.0,2.0,1.0,1.0,2.0,5
301,Frequency,3.0,4.0,5.0,3.0,1.0,2.0,2.0,1.0,6
301,Frequency,7.0,10.0,10.0,8.0,1.0,1.0,1.0,1.0,7
302,Baseline,0.96,-0.1,0.1,0.41,1.0,1.0,1.0,1.0,1
302,Baseline,0.56,0.41,0.41,1.06,1.0,1.0,1.0,1.0,2
302,Baseline,1.01,0.13,0.07,0.69,1.0,1.0,1.0,1.0,3
